	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00495	0	0.1	0.057143	0.133333	0.03125	0.03125	0.108108	0.03125	0.071429	0.035714	0.075	0.0625	0.148148	0.041667	0.090909	0.125	0.064516	0.1875	0.032258	0.095238	0.05	0.047619	0.09375	0	0.060606	0.085714	0.068182	0	0.166667	0.085714	0.033333	0.125	0.066667	0.115385	0.75	0.1	0.04	0.090909	0.078947	0.107143	0.178571	0.068966	0.227273	0.115385	0.103448	1	0.285714	0.043478	0.111111	0.115385	0	0.069767	0.157895	0.190476	0.096774	0.071429	0.037037	0.137931	0.041667	0.4	0	0	0.055556	0	0	0.045455	0.115385	0.142857	0.030303	0.095238	0.173913	0.071429	0.068966	0.217391	0.153846	0.1	0.022222	0.2	0.088889	0.138889	0.068182	0.083333	0.071429	0.121212	0.081081	0.045455	0.102564	0.04878	0.136364	0.057143	0.066667	0.081081	0.059701	0	0.027027	0.027778	0	0.107143	0	0.09375	0.16129	0.058824	0.222222	0.111111	0.181818	0.277778	0.166667	0.148148	0.111111	0.125	0.1	0.153846	0.1	0.115385	0.148148	0.031579	0.035714	0.051724	0.086957	0	0	0.0625	0.04878	0.121212	0.078947	0.1	0.103448	0.066667	0.0625	0	0.1	0.178571	0	0.272727	0	0.096774	0.133333	0.097561	0.166667	0.142857	0	0.108696	0.137931	0.054054	0.029126	0.057692	0.133333	0.181818	0.068182	0.064516	0.073171	0.16	0.133333	0.034483	0.1	0.034483	0.068182	0.064516	0.16	0.076923	0.130435	0.073171	0.137931	0.0625	0.042553	0.137931	0.125	0.067797	0.052632	0.047619	0.157895	0.055556	0.047619	0.047619	0.096774	0.073171	0.033333	0.029412	0.125	0.130435	0.071429	0.08	0.103448	0.044444	0.093023	0.125	0.3	0.06383	0.095238	0.043478	0.065574	0.148148	0.098039	0.113636	0.058824	0.117647	0.056604	0.137931	0.096774	0.117647	0.304348	0.037037	0.065217	0.078947	0.046512	0.034483	0.157895	0.064935	0.217391	0.136364
D00499	0.043478	0.055556	0.076923	0.083333	0.027027	0.027027	0.179487	0.027027	0.086957	0	0.090909	0.054054	0.090909	0.034483	0.108108	0.138889	0.117647	0.194444	0.027778	0.076923	0.068182	0.065217	0.081081	0.064516	0.025641	0.131579	0.083333	0	0.178571	0.04878	0.028571	0.108108	0.027778	0.133333	0.238095	0.151515	0	0.108108	0.121951	0.125	0.151515	0.090909	0.391304	0.172414	0.15625	0.285714	1	0.035714	0.09375	0.133333	0	0.085106	0.173913	0.2	0.083333	0.060606	0.064516	0.117647	0.034483	0.444444	0.045455	0.04	0.090909	0.04	0.04	0.076923	0.133333	0.16	0.026316	0.076923	0.185185	0.086957	0.028571	0.32	0.162791	0.113636	0.040816	0.16	0.125	0.15	0.106383	0.157895	0.086957	0.135135	0.097561	0.076923	0.142857	0.090909	0.2	0.105263	0.06	0.097561	0.085714	0	0.075	0.05	0.058824	0.090909	0.090909	0.052632	0.138889	0.078947	0.151515	0.086957	0.291667	0.166667	0.137931	0.16129	0.166667	0.171429	0.117647	0.09375	0.117647	0.172414	0.16129	0.040404	0.045455	0.047619	0.078431	0	0	0.054054	0.066667	0.105263	0.069767	0.117647	0.088235	0.088235	0.114286	0.04878	0.117647	0.1875	0.027027	0.375	0	0.114286	0.181818	0.162791	0.178571	0.15625	0.052632	0.142857	0.151515	0.047619	0.04717	0.052632	0.147059	0.192308	0.083333	0.027027	0.088889	0.172414	0.181818	0	0.085714	0.048387	0.083333	0.027027	0.172414	0.093023	0.148148	0.088889	0.1875	0.057971	0.058824	0.085714	0.142857	0.046154	0.031746	0.065217	0.4	0.04878	0.044118	0.044118	0.147059	0.088889	0.028571	0.052632	0.138889	0.14	0.111111	0.103448	0.121212	0.061224	0.130435	0.190476	0.823529	0.078431	0.037037	0.06	0.060606	0.090909	0.070175	0.125	0.051282	0.102564	0.070175	0.151515	0.054054	0.162162	0.590909	0.1	0.102041	0.095238	0.041667	0.029412	0.125	0.12987	0.65	0.153846
D00504	0	0.206897	0.21875	0.090909	0.346154	0.206897	0.102564	0.166667	0.175	0.347826	0.25	0.16129	0.222222	0.173913	0.310345	0.117647	0.25	0.142857	0.214286	0.086957	0.294118	0.277778	0.193548	0.153846	0.321429	0.111111	0.166667	0.208333	0.304348	0.142857	0.178571	0.151515	0.307692	0.347826	0	0.166667	0.12	0.151515	0.131579	0.222222	0.166667	0.222222	0.26087	0.347826	0.172414	0.043478	0.035714	1	0.230769	0.24	0.153846	0.142857	0.090909	0.08	0.241379	0.333333	0.304348	0.060606	0.285714	0.045455	0	0	0	0	0	0.041667	0.24	0.181818	0.16129	0.315789	0.380952	0.119048	0.178571	0.25	0.27027	0.210526	0.066667	0.04	0.159091	0.131579	0.166667	0.138889	0.119048	0.147059	0.2	0.315789	0.184211	0.184211	0.227273	0.3	0.111111	0.2	0.089552	0.192308	0.25	0.258065	0.137931	0.137931	0.137931	0.275862	0.151515	0.1875	0.129032	0.047619	0.272727	0.190476	0.25	0.269231	0.185185	0.266667	0.25	0.28	0.166667	0.24	0.222222	0.06383	0.059524	0.086207	0.019608	0.2	0.217391	0.2	0.125	0.147059	0.131579	0.166667	0.214286	0.214286	0.241379	0.111111	0.166667	0	0.166667	0	0	0.384615	0.16129	0.119048	0.363636	0.214286	0.121212	0.152174	0.25	0.171429	0.028571	0.096154	0.241379	0.076923	0.139535	0.296296	0.210526	0.068966	0.16129	0.333333	0.166667	0.192308	0.113636	0.166667	0.291667	0.189189	0.4	0.243243	0.166667	0.060606	0.108696	0.09375	0.035714	0.083333	0.087719	0.069767	0.022222	0.111111	0.0625	0.0625	0.16129	0.121951	0.222222	0.15625	0.1875	0.255814	0.093023	0.035714	0.214286	0.113636	0.139535	0.119048	0.037037	0.155556	0.25	0.086957	0.063492	0.137931	0.09434	0.108696	0.151515	0.290323	0.09434	0.25	0.285714	0.025641	0.032258	0.25	0.108696	0.194444	0.119048	0.230769	0.5	0.05	0.034483	0.421053
D00512	0.038462	0.171429	0.323529	0.135135	0.138889	0.366667	0.113636	0.366667	0.232558	0.37037	0.186047	0.354839	0.444444	0.178571	0.333333	0.157895	0.366667	0.352941	0.212121	0.033333	0.190476	0.209302	0.387097	0.16129	0.264706	0.15	0.195652	0.166667	0.125	0.243243	0.5	0.257143	0.142857	0.15625	0.115385	0.322581	0.096774	0.189189	0.166667	0.181818	0.322581	0.56	0.346154	0.15625	0.333333	0.111111	0.09375	0.230769	1	0.233333	0.16129	0.317073	0	0.137931	0.272727	0.461538	0.2	0.025	0.222222	0.115385	0	0	0	0	0	0	0.321429	0.185185	0.354839	0.192308	0.166667	0.261905	0.3	0.285714	0.177778	0.209302	0.018868	0.032258	0.295455	0.324324	0.309524	0.175	0.177778	0.184211	0.333333	0.192308	0.186047	0.108696	0.137931	0.363636	0.166667	0.263158	0.161765	0.057143	0.277778	0.25	0.147059	0.147059	0.147059	0.162162	0.294118	0.466667	0.242424	0.037037	0.36	0.068966	0.285714	0.114286	0.117647	0.189189	0.138889	0.117647	0.138889	0.15625	0.147059	0.104167	0.091954	0.15	0.035714	0.2	0.172414	0.2	0.243902	0.25	0.225	0.366667	0.333333	0.37931	0.354839	0.210526	0.171429	0.108108	0.322581	0.090909	0	0.166667	0.3125	0.261905	0.16129	0.428571	0.131579	0.156863	0.108108	0.342857	0.017857	0.166667	0.105263	0.133333	0.222222	0.138889	0.3	0.121212	0.105263	0.151515	0.205882	0.214286	0.145833	0.205882	0.121212	0.219512	0.133333	0.181818	0.108108	0.101449	0.212766	0.138889	0	0.163934	0.192982	0	0.106383	0.210526	0.138462	0.138462	0.3125	0.181818	0.3	0.30303	0.257143	0.276596	0.204545	0.029412	0.37931	0.25	0.145833	0.232558	0.096774	0.234043	0.192308	0.098039	0.106061	0.147059	0.142857	0.295455	0.375	0.277778	0.207547	0.108108	0.166667	0.069767	0.085714	0.241379	0.1875	0.225	0.12766	0.225806	0.25	0.097561	0.125	0.137931
D00513	0	0.176471	0.257143	0.242424	0.176471	0.212121	0.2	0.176471	0.209302	0.2	0.25	0.205882	0.225806	0.28	0.30303	0.264706	0.290323	0.25	0.258065	0.071429	0.195122	0.214286	0.2	0.129032	0.235294	0.25	0.227273	0.214286	0.346154	0.184211	0.225806	0.264706	0.181818	0.285714	0.076923	0.37931	0.1	0.194444	0.230769	0.407407	0.290323	0.225806	0.172414	0.285714	0.344828	0.115385	0.133333	0.24	0.233333	1	0.166667	0.261905	0.115385	0.230769	0.28125	0.193548	0.25	0.111111	0.230769	0.076923	0.041667	0.076923	0.083333	0.076923	0.076923	0.071429	0.285714	0.347826	0.205882	0.2	0.36	0.181818	0.225806	0.166667	0.209302	0.307692	0.06	0.107143	0.244444	0.263158	0.255814	0.243243	0.268293	0.222222	0.382353	0.25	0.282051	0.25	0.333333	0.419355	0.25	0.305556	0.181818	0.090909	0.184211	0.222222	0.117647	0.1875	0.151515	0.272727	0.264706	0.194444	0.25	0.08	0.178571	0.071429	0.206897	0.310345	0.275862	0.387097	0.25	0.233333	0.25	0.241379	0.310345	0.105263	0.119048	0.152542	0.075472	0.26087	0.222222	0.171429	0.219512	0.257143	0.230769	0.290323	0.3	0.258065	0.28125	0.25	0.25	0.052632	0.176471	0.060606	0	0.28125	0.322581	0.238095	0.346154	0.21875	0.105263	0.208333	0.25	0.210526	0.046296	0.169811	0.242424	0.222222	0.255814	0.176471	0.243902	0.2	0.322581	0.15625	0.290323	0.175439	0.255814	0.25	0.333333	0.225	0.32	0.243902	0.333333	0.153846	0.191489	0.25	0.133333	0.166667	0.135593	0.0625	0.085106	0.25	0.15873	0.15873	0.171429	0.275	0.225806	0.235294	0.194444	0.204082	0.3	0.0625	0.3	0.2	0.227273	0.209302	0.1	0.23913	0.2	0.145833	0.16129	0.225806	0.166667	0.272727	0.194444	0.285714	0.211538	0.25	0.28125	0.097561	0.121212	0.206897	0.272727	0.230769	0.155556	0.121212	0.318182	0.1125	0.129032	0.333333
D00519	0	0.083333	0.162162	0.111111	0.21875	0.21875	0.175	0.21875	0.133333	0.206897	0.195122	0.212121	0.233333	0.47619	0.2	0.135135	0.181818	0.189189	0.461538	0.035714	0.230769	0.25	0.205882	0.7	0.366667	0.128205	0.152174	0.269231	0.133333	0.189189	0.193548	0.2	0.225806	0.25	0	0.147059	0.185185	0.105263	0.093023	0.321429	0.181818	0.233333	0.1	0.166667	0.225806	0	0	0.153846	0.16129	0.166667	1	0.106383	0.076923	0.192308	0.212121	0.2	0.133333	0.114286	0.347826	0	0.043478	0.038462	0.041667	0.038462	0.038462	0.035714	0.166667	0.153846	0.212121	0.16	0.137931	0.133333	0.193548	0.133333	0.159091	0.136364	0.061224	0.034483	0.195652	0.175	0.12766	0.097561	0.159091	0.102564	0.15	0.318182	0.139535	0.139535	0.24	0.162162	0.148936	0.277778	0.149254	0.206897	0.466667	0.592593	0.541667	0.608696	0.608696	0.138889	0.166667	0.2	0.21875	0.04	0.103448	0.035714	0.172414	0.233333	0.2	0.166667	0.147059	0.16129	0.147059	0.166667	0.15625	0.11828	0.068966	0.116667	0.018182	0.333333	0.391304	0.081081	0.166667	0.194444	0.175	0.181818	0.1875	0.1875	0.176471	0.189189	0.181818	0	0.181818	0	0.111111	0.081081	0.212121	0.159091	0.172414	0.225806	0.518519	0.14	0.147059	0.125	0.046729	0.12963	0.142857	0.185185	0.177778	0.21875	0.190476	0.166667	0.176471	0.241379	0.21875	0.081967	0.152174	0.181818	0.166667	0.170732	0.230769	0.190476	0.181818	0.072464	0.145833	0.147059	0.03125	0.112903	0.1	0.06383	0	0.222222	0.142857	0.142857	0.142857	0.136364	0.233333	0.205882	0.135135	0.137255	0.159091	0	0.151515	0.152174	0.12766	0.133333	0	0.166667	0.16	0.058824	0.126984	0.15625	0.169811	0.122449	0.135135	0.157895	0.148148	0.147059	0.142857	0.023256	0	0.096774	0.145833	0.175	0.085106	0.125	0.166667	0.08642	0	0.192308
D00521	0.075	0.266667	0.487805	0.208333	0.266667	0.295455	0.203704	0.357143	0.5	0.261905	0.425532	0.380952	0.309524	0.139535	0.363636	0.176471	0.357143	0.319149	0.166667	0.146341	0.32	0.36	0.282609	0.106383	0.255319	0.169811	0.365385	0.133333	0.209302	0.319149	0.309524	0.395349	0.244444	0.204545	0.071429	0.425	0.190476	0.176471	0.226415	0.25	0.295455	0.27907	0.186047	0.232558	0.365854	0.069767	0.085106	0.142857	0.317073	0.261905	0.106383	1	0.121951	0.166667	0.26087	0.255814	0.181818	0.117647	0.139535	0.071429	0.02439	0.046512	0.04878	0.046512	0.046512	0.068182	0.261905	0.2	0.288889	0.175	0.214286	0.604651	0.341463	0.209302	0.277778	0.387755	0.09375	0.170732	0.303571	0.382979	0.314815	0.211538	0.277778	0.196078	0.454545	0.175	0.288462	0.218182	0.195122	0.355556	0.309091	0.333333	0.266667	0.039216	0.24	0.22	0.122449	0.122449	0.1	0.255319	0.276596	0.276596	0.212766	0.073171	0.190476	0.093023	0.209302	0.195652	0.2	0.25	0.325581	0.255814	0.357143	0.232558	0.25	0.244898	0.21978	0.307692	0.15625	0.15	0.136364	0.318182	0.395833	0.386364	0.382979	0.390244	0.4	0.365854	0.348837	0.24	0.212766	0.117647	0.325581	0.106383	0	0.288889	0.318182	0.301887	0.209302	0.302326	0.134615	0.25	0.295455	0.575	0.065574	0.295082	0.288889	0.162791	0.365385	0.212766	0.283019	0.152174	0.208333	0.227273	0.212766	0.292308	0.245614	0.266667	0.204545	0.375	0.162791	0.416667	0.212766	0.226667	0.351852	0.212766	0.133333	0.338462	0.3125	0.114754	0.096774	0.319149	0.323529	0.323529	0.234043	0.283019	0.341463	0.340909	0.276596	0.333333	0.301887	0.085106	0.435897	0.479167	0.183333	0.301887	0.06383	0.37037	0.205128	0.241379	0.236111	0.25	0.230769	0.351852	0.276596	0.409091	0.333333	0.266667	0.26087	0.169811	0.08	0.268293	0.303571	0.382979	0.189655	0.255814	0.243243	0.204545	0.083333	0.166667
D00524	0	0.178571	0.088235	0.0625	0.03125	0.064516	0.138889	0.03125	0.097561	0.035714	0.162162	0.0625	0.068966	0.086957	0.2	0.285714	0.137931	0.151515	0.103448	0.095238	0.076923	0.1	0.060606	0.076923	0.09375	0.1875	0.068182	0.08	0.166667	0.151515	0.033333	0.125	0.032258	0.16	0.166667	0.137931	0.04	0.2	0.242424	0.192308	0.1	0.033333	0.038462	0.26087	0.185185	0.157895	0.173913	0.090909	0	0.115385	0.076923	0.121951	1	0.136364	0.0625	0.034483	0.217391	0.178571	0.086957	0.105263	0.058824	0.05	0.117647	0.05	0.05	0.095238	0.208333	0.142857	0.0625	0.210526	0.173913	0.071429	0.033333	0.076923	0.125	0.1	0.045455	0.2	0.195122	0.242424	0.236842	0.21875	0.153846	0.233333	0.111111	0.15	0.162162	0.075	0.315789	0.121212	0.043478	0.142857	0.075758	0.074074	0.085714	0.088235	0.068966	0.148148	0.068966	0.09375	0.125	0.028571	0.222222	0.111111	0.04	0.095238	0.076923	0.291667	0.363636	0.16129	0.137931	0.153846	0.137931	0.380952	0.409091	0.088889	0.115385	0.070175	0.162791	0.047619	0.083333	0.0625	0.075	0.15625	0.108108	0.178571	0.142857	0.142857	0.133333	0.027027	0.137931	0.064516	0	0.076923	0	0.096774	0.172414	0.125	0.217391	0.066667	0.060606	0.108696	0.222222	0.026316	0.049505	0.078431	0.214286	0.130435	0.146341	0.03125	0.1	0.115385	0.36	0.034483	0.1	0.016949	0.146341	0.178571	0.208333	0.166667	0.238095	0.157895	0.375	0.046154	0.065217	0.1	0.35	0.067797	0.052632	0.073171	0.128205	0.055556	0.03125	0.03125	0	0.128205	0.068966	0.060606	0.090909	0.181818	0.125	0.08	0.103448	0.068182	0.205128	0.097561	0.130435	0.111111	0.045455	0.116279	0.048387	0.068966	0.12	0.166667	0.028571	0.151515	0.098039	0.178571	0.0625	0.117647	0.153846	0.12	0.195122	0.138889	0.022727	0.034483	0.222222	0.051282	0.12	0.190476
D00528	0	0.125	0.111111	0.193548	0.090909	0.2	0.419355	0.125	0.142857	0.142857	0.15	0.15625	0.214286	0.217391	0.21875	0.21875	0.16129	0.205882	0.129032	0	0.153846	0.119048	0.151515	0.107143	0.151515	0.205882	0.136364	0.2	0.24	0.171429	0.133333	0.181818	0.09375	0.142857	0.2	0.241379	0.115385	0.181818	0.157895	0.259259	0.333333	0.172414	0.2	0.142857	0.25	0.190476	0.2	0.08	0.137931	0.230769	0.192308	0.166667	0.136364	1	0.275862	0.178571	0.068966	0.090909	0.166667	0.2	0	0	0.047619	0	0	0	0.28	0.35	0.233333	0.130435	0.2	0.142857	0.214286	0.192308	0.142857	0.175	0	0.125	0.155556	0.222222	0.162791	0.166667	0.170732	0.176471	0.131579	0.130435	0.210526	0.095238	0.217391	0.142857	0.159091	0.194444	0.104478	0.142857	0.108108	0.111111	0.096774	0.133333	0.096774	0.225806	0.3	0.147059	0.333333	0.045455	0.208333	0.083333	0.192308	0.214286	0.178571	0.258065	0.090909	0.178571	0.090909	0.142857	0.172414	0.074468	0.097561	0.142857	0.06	0.190476	0.16	0.057143	0.095238	0.176471	0.128205	0.2	0.166667	0.166667	0.15625	0.138889	0.241379	0.125	0.16129	0.148148	0	0.121212	0.233333	0.333333	0.192308	0.206897	0.085714	0.148936	0.16129	0.105263	0.028302	0.09434	0.15625	0.933333	0.162791	0.090909	0.146341	0.684211	0.193548	0.064516	0.285714	0.05	0.190476	0.16129	0.230769	0.125	0.208333	0.146341	0.2	0.126984	0.083333	0.2	0.111111	0.137931	0.105263	0	0.119048	0.205882	0.131148	0.131148	0.15625	0.175	0.172414	0.117647	0.56	0.145833	0.170732	0.034483	0.166667	0.086957	0.136364	0.142857	0.208333	0.152174	0.181818	0.040816	0.133333	0.172414	0.134615	0.181818	0.147059	0.171429	0.113208	0.16129	0.233333	0.051282	0.178571	0.107143	0.155556	0.128205	0.090909	0.064516	0.190476	0.133333	0.148148	0.217391
D00530	0	0.184211	0.289474	0.15	0.184211	0.363636	0.232558	0.25	0.266667	0.366667	0.25	0.277778	0.30303	0.233333	0.371429	0.2	0.323529	0.351351	0.222222	0.029412	0.255814	0.272727	0.27027	0.142857	0.342857	0.190476	0.311111	0.3	0.333333	0.315789	0.264706	0.297297	0.189189	0.242424	0.064516	0.363636	0.117647	0.170732	0.177778	0.264706	0.323529	0.264706	0.21875	0.28125	0.333333	0.096774	0.083333	0.241379	0.272727	0.28125	0.212121	0.26087	0.0625	0.275862	1	0.354839	0.176471	0.046512	0.233333	0.1	0	0	0.033333	0	0	0.029412	0.366667	0.241379	0.314286	0.206897	0.3	0.23913	0.34375	0.176471	0.163265	0.302326	0.017544	0.058824	0.244898	0.261905	0.255319	0.159091	0.295455	0.225	0.3	0.206897	0.341463	0.170213	0.233333	0.361111	0.22449	0.268293	0.169014	0.171429	0.219512	0.289474	0.131579	0.194444	0.131579	0.27027	0.297297	0.230769	0.363636	0.103448	0.225806	0.129032	0.176471	0.264706	0.272727	0.333333	0.216216	0.235294	0.153846	0.242424	0.194444	0.134021	0.125	0.196721	0.033333	0.214286	0.225806	0.15	0.222222	0.289474	0.261905	0.323529	0.333333	0.333333	0.314286	0.190476	0.363636	0.046512	0.363636	0.052632	0	0.210526	0.4375	0.295455	0.290323	0.294118	0.119048	0.188679	0.25	0.275	0.017241	0.196429	0.243243	0.266667	0.255319	0.184211	0.244444	0.242424	0.243243	0.166667	0.363636	0.2	0.282609	0.184211	0.322581	0.317073	0.266667	0.244444	0.25	0.142857	0.196078	0.153846	0.054054	0.190476	0.2	0.018182	0.056604	0.25	0.2	0.2	0.179487	0.302326	0.30303	0.27027	0.371429	0.254902	0.295455	0.054054	0.333333	0.229167	0.156863	0.1875	0.085714	0.291667	0.206897	0.090909	0.149254	0.194444	0.192982	0.22	0.263158	0.315789	0.214286	0.25	0.277778	0.041667	0.105263	0.176471	0.244898	0.325	0.117647	0.135135	0.259259	0.146341	0.081081	0.275862
D00533	0.038462	0.205882	0.323529	0.166667	0.205882	0.366667	0.195122	0.366667	0.261905	0.761905	0.275	0.354839	0.444444	0.222222	0.419355	0.128205	0.28125	0.352941	0.290323	0.068966	0.282051	0.3	0.387097	0.2	0.482759	0.121951	0.27907	0.296296	0.241379	0.314286	0.392857	0.375	0.212121	0.193548	0.074074	0.518519	0.214286	0.157895	0.088889	0.181818	0.366667	0.444444	0.25	0.193548	0.481481	0.071429	0.060606	0.333333	0.461538	0.193548	0.2	0.255814	0.034483	0.178571	0.354839	1	0.2	0.051282	0.269231	0.115385	0	0	0	0	0	0	0.275862	0.185185	0.354839	0.192308	0.296296	0.292683	0.444444	0.285714	0.204545	0.333333	0.038462	0.032258	0.266667	0.324324	0.195652	0.146341	0.232558	0.097561	0.297297	0.24	0.307692	0.159091	0.222222	0.363636	0.166667	0.2	0.112676	0.193548	0.277778	0.285714	0.181818	0.181818	0.147059	0.264706	0.333333	0.375	0.322581	0	0.259259	0.24	0.285714	0.181818	0.1875	0.294118	0.205882	0.266667	0.171429	0.15625	0.114286	0.104167	0.091954	0.169492	0.035714	0.25	0.214286	0.2	0.307692	0.363636	0.324324	0.464286	0.538462	0.481481	0.272727	0.210526	0.171429	0.078947	0.242424	0.090909	0	0.235294	0.4	0.358974	0.285714	0.481481	0.162162	0.229167	0.242424	0.305556	0.00885	0.235294	0.235294	0.172414	0.309524	0.205882	0.238095	0.15625	0.135135	0.225806	0.322581	0.236364	0.195652	0.242424	0.233333	0.388889	0.259259	0.268293	0.138889	0.134328	0.266667	0.138889	0	0.126984	0.214286	0.061224	0.04	0.210526	0.138462	0.138462	0.3125	0.238095	0.392857	0.30303	0.257143	0.276596	0.204545	0.029412	0.428571	0.195652	0.145833	0.204545	0.0625	0.288889	0.24	0.098039	0.140625	0.181818	0.185185	0.266667	0.419355	0.393939	0.230769	0.242424	0.272727	0.069767	0.085714	0.2	0.266667	0.4	0.12766	0.225806	0.25	0.111111	0.058824	0.269231
D00536	0	0.392857	0.194444	0.081081	0.147059	0.181818	0.119048	0.147059	0.159091	0.206897	0.195122	0.142857	0.193548	0.148148	0.235294	0.354839	0.258065	0.189189	0.1875	0.074074	0.142857	0.136364	0.205882	0.133333	0.171429	0.294118	0.152174	0.222222	0.214286	0.222222	0.15625	0.166667	0.151515	0.25	0	0.21875	0.142857	0.354839	0.342857	0.193548	0.181818	0.193548	0.269231	0.296296	0.1875	0.037037	0.064516	0.304348	0.2	0.25	0.133333	0.181818	0.217391	0.068966	0.176471	0.2	1	0.054054	0.291667	0.038462	0.043478	0.038462	0.041667	0.038462	0.038462	0.035714	0.4	0.2	0.142857	0.45	0.222222	0.159091	0.15625	0.259259	0.159091	0.162791	0.083333	0	0.309524	0.236842	0.325	0.363636	0.133333	0.387097	0.210526	0.26087	0.166667	0.139535	0.24	0.228571	0.125	0.179487	0.1	0.09375	0.189189	0.228571	0.121212	0.15625	0.121212	0.138889	0.166667	0.166667	0.258065	0.04	0.28	0.115385	0.172414	0.193548	0.384615	0.2	0.21875	0.125	0.21875	0.4	0.37037	0.155556	0.148148	0.080645	0.076923	0.166667	0.185185	0.212121	0.166667	0.162162	0.175	0.181818	0.225806	0.1875	0.25	0.128205	0.147059	0	0.181818	0	0	0.212121	0.212121	0.133333	0.214286	0.1875	0.108108	0.117647	0.181818	0.184211	0.037037	0.12963	0.176471	0.066667	0.204545	0.147059	0.162791	0.060606	0.333333	0.16129	0.181818	0.137931	0.12766	0.258065	0.206897	0.263158	0.185185	0.190476	0.344828	0.057143	0.145833	0.083333	0.064516	0.078125	0.081967	0.086957	0.041667	0.128205	0.074627	0.074627	0.142857	0.136364	0.15625	0.171429	0.166667	0.26087	0.133333	0.03125	0.225806	0.152174	0.292683	0.159091	0.066667	0.142857	0.208333	0.2	0.059701	0.121212	0.192308	0.195652	0.135135	0.157895	0.127273	0.147059	0.142857	0.047619	0.058824	0.36	0.195652	0.27027	0.108696	0.2	0.333333	0.060241	0.0625	0.192308
D00537	0.071429	0.157895	0.066667	0.184211	0.157895	0.047619	0.130435	0.047619	0.076923	0.025641	0.173913	0.046512	0.05	0.090909	0.146341	0.119048	0.047619	0.088889	0.162162	0.133333	0.152174	0.145833	0.045455	0.147059	0.15	0.139535	0.137255	0.027027	0.147059	0.042553	0.05	0.119048	0.131579	0.176471	0.142857	0.128205	0.057143	0.119048	0.155556	0.2	0.1	0.02439	0.085714	0.111111	0.102564	0.137931	0.117647	0.060606	0.025	0.111111	0.114286	0.117647	0.178571	0.090909	0.046512	0.051282	0.054054	1	0.16129	0.103448	0	0.032258	0.034483	0.032258	0.032258	0.0625	0.052632	0.129032	0.046512	0.0625	0.117647	0.056604	0.076923	0.114286	0.191489	0.1	0.266667	0.25	0.176471	0.155556	0.115385	0.136364	0.098039	0.116279	0.108696	0.0625	0.125	0.102041	0.2	0.066667	0.092593	0.159091	0.108108	0.025641	0.113636	0.116279	0.135135	0.166667	0.135135	0.121951	0.093023	0.021739	0.073171	0.033333	0.057143	0.096774	0.083333	0.135135	0.108108	0.119048	0.1	0.138889	0.128205	0.111111	0.105263	0.10101	0.076923	0.142857	0.173077	0.03125	0.057143	0.097561	0.038462	0.116279	0.061224	0.1	0.075	0.075	0.046512	0.042553	0.128205	0.157895	0	0.114286	0.09375	0.153846	0.097561	0.098039	0.114286	0.04878	0.210526	0.169811	0.157895	0.041667	0.135922	0.047619	0.153846	0.088235	0.074074	0.189189	0.170213	0.081081	0.153846	0.108108	0.1	0.059701	0.09434	0.1	0.142857	0.081633	0.121212	0.170213	0.157895	0.144928	0.034483	0.157895	0.151515	0.15625	0.044118	0.1	0.122449	0.088889	0.115942	0.115942	0.046512	0.1	0.105263	0.15	0.068182	0.166667	0.056604	0.151515	0.131579	0.054545	0.137255	0.076923	0.121212	0.051724	0.096774	0.053571	0.206349	0.166667	0.175439	0.132075	0.093023	0.113636	0.046875	0.157895	0.125	0.195122	0.138889	0.083333	0.153846	0.083333	0.056604	0.051282	0.137931	0.044944	0.114286	0.125
