	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00437	0.133333	0.147059	0.041667	0.146341	0.1875	0.06383	0.382353	0.277778	0.085106	0.138889	0.041667	0.146341	0.145833	0.179487	0.134615	0.157895	0.114286	0.145833	0.210526	0.14	0.21875	0.170732	0.135135	0.189189	0.194444	0.263158	0.071429	0	0.115385	0.244444	0.238095	0.151515	0.162162	0.236842	0.15	0.1875	0.166667	0.2	0.210526	0.155556	0.243243	0.122449	0.205128	1	0.210526	0.103448	0.102041	0.216216	0.205128	0.275	0.243243	0.216216	0.162791	0.25	0.243243	0.108108	0.130435	0.186047	0.194444	0.212121	0.183673	0.176471	0.137255	0.163265	0.2	0.176471	0.181818	0.289474	0	0.105263	0.113208	0.216216	0.166667	0.170732	0.123077	0.212121	0.138889	0.016949	0.125	0.159091	0.163636	0.142857	0.126984	0.289474	0.225	0.155556	0.163265	0.236842	0.166667	0.148936	0.177778	0.053571	0.163636	0.254902	0.095238	0.127273	0.289474	0.184211	0.147727	0.103448	0.243902	0.142857	0.142857	0.15873	0.210526	0.092593	0.162162	0.12069	0.066667	0.305556	0.183673	0.181818	0.242424	0.216216	0.2	0.125	0.105263	0.195652	0.230769	0	0.122449	0.203704	0.122807	0.204082	0.2	0.104167	0.177778	0.142857	0.170213	0.1	0.035714	0.210526	0.225806	0.205882	0.135593	0.257143	0.183673	0.208333	0.191489	0.148936	0.115385	0.194444	0.216216	0.14	0.122449	0.170732	0.175	0.225	0.227273	0.137255	0.2	0.132075	0.152174	0.112903	0.107143	0.192308	0.305556	0.130435	0.111111	0.235294	0.142857	0.205882	0.193548	0	0.11828	0.026316	0	0.177778	0.225	0.2	0.2	0.351351	0.181818	0.183673	0.214286	0.189189	0.121951	0.25641	0.236842	0.210526	0.194444	0.12766	0.170732	0.186047	0.085106	0.14	0.195122	0.189189	0.191489	0.172414	0.125	0.196078	0.142857	0.193548	0.103448	0.081818	0.166667	0.131579	0.153846	0.090909	0.117647	0.116279	0.146341	0.092308	0.117647	0.054054	0.114286	0.129032	0.1	0.147059	0.235294	0.275	0.179487	0.086957	0.130435	0.183673	0.142857	0.02381	0.163934	0.1	0.155556	0.175	0.119048
D00440	0.071429	0.129032	0.15	0.131579	0.172414	0.15	0.102564	0.105263	0.119048	0.121212	0.15	0.102564	0.186047	0.166667	0.170213	0.25	0.129032	0.159091	0.235294	0.177778	0.129032	0.1	0.407407	0.212121	0.093333	0.257143	0.322581	0.064516	0.173913	0.209302	0.090909	0.133333	0.258065	0.228571	0.2	0.204545	0.151515	0.148148	0.235294	0.2	0.826087	0.133333	0.228571	0.210526	1	0.121951	0.086957	0.322581	0.162162	0.146341	0.235294	0.205882	0.15	0.242424	0.2	0.121212	0.116279	0.146341	0.21875	0.2	0.173913	0.166667	0.125	0.152174	0.185185	0.16129	0.166667	0.097561	0	0.266667	0.1	0.108108	0.117647	0.222222	0.169492	0.125	0.193548	0.076923	0.136364	0.093023	0.153846	0.222222	0.175439	0.25	0.216216	0.2	0.177778	0.791667	0.216216	0.190476	0.289474	0.145833	0.2	0.153846	0.140351	0.16	0.125	0.28125	0.114943	0.071429	0.093023	0.125	0.1	0.131148	0.2	0.078431	0.114286	0.150943	0.023256	0.228571	0.227273	0.166667	0.193548	0.205882	0.25	0.111111	0.055556	0.0625	0.189189	0.133333	0.108696	0.173077	0.090909	0.170213	0.098039	0.113636	0.113636	0.1	0.108696	0.133333	0.125	0.105263	0.172414	0.233333	0.166667	0.25	0.173913	0.285714	0.130435	0.25	0.102041	0.181818	0.078947	0.081633	0.108696	0.157895	0.131579	0.153846	0.162791	0.125	0.166667	0.166667	0.166667	0.140351	0.09434	0.183673	0.102564	0.090909	0.217391	0.310345	0.128205	0.233333	0.09375	0.102041	0.111111	0.129032	0.103448	0.25641	0.216216	0.1	0.257143	0.210526	0.170732	0.2	0.205128	0.290323	0.2	0.216216	0.228571	0.2	0.258065	0.113636	0.222222	0.175	0.146341	0.177778	0.153846	0.176471	0.209302	0.142857	0.162791	0.1875	0.153846	0.1	0.121951	0.095238	0.216216	0.392857	0.108108	0.189189	0.104167	0.128205	0.228571	0.135593	0.177778	0.029412	0.129032	0.137931	0.214286	0.166667	0.225806	0.205128	0.135135	0.095238	0.142857	0.173913	0.128205	0.147059	0.196429	0.186047	0.170732	0.30303	0.131579
D00442	0.066667	0.118421	0.142857	0.044944	0.12	0.142857	0.148148	0.164557	0.197531	0.12987	0.156627	0.1625	0.174419	0.108434	0.26506	0.168831	0.103896	0.278481	0.179487	0.240964	0.089744	0.160494	0.1	0.184211	0.281553	0.160494	0.096386	0.064103	0.238095	0.214286	0.139535	0.105263	0.155844	0.207792	0.210526	0.240964	0.173333	0.272727	0.179487	0.180723	0.121951	0.147727	0.148148	0.103448	0.121951	0.797468	0.123596	0.166667	0.177215	0.168675	0.194805	0.166667	0.2	0.197368	0.135802	0.144737	0.209877	0.197531	0.155844	0.131579	0.223529	0.308642	0.195402	0.22619	0.064935	0.102564	0.089744	0.158537	0.012987	0.08642	0.296296	0.181818	0.157895	0.175	0.226804	0.088608	0.115385	0.081633	0.176471	0.154762	0.208791	0.189873	0.21875	0.17284	0.217949	0.166667	0.197674	0.120482	0.17284	0.25	0.178571	0.179775	0.182796	0.208791	0.306818	0.16129	0.17284	0.151899	0.176	0.111111	0.141176	0.075	0.160494	0.252632	0.194805	0.153846	0.141026	0.233333	0.093023	0.148148	0.268293	0.118421	0.12987	0.123457	0.204819	0.25	0.128205	0.202381	0.189873	0.063291	0.202381	0.206522	0.27907	0.22093	0.191011	0.2375	0.207317	0.189873	0.16092	0.2625	0.181818	0.194805	0.135135	0.12987	0.255556	0.125	0.195402	0.209302	0.159091	0.176471	0.3	0.098765	0.181818	0.157303	0.231707	0.175	0.148148	0.1875	0.190476	0.223529	0.191011	0.247059	0.253165	0.210526	0.213483	0.186813	0.1625	0.152941	0.177778	0.142857	0.119048	0.12987	0.212121	0.083333	0.851852	0.089744	0.078947	0.192771	0.1875	0.160494	0.175	0.103448	0.195122	0.181818	0.2125	0.168831	0.210526	0.202532	0.120482	0.210526	0.155844	0.207317	0.220779	0.197531	0.154762	0.22619	0.158537	0.139241	0.228916	0.266667	0.190476	0.175824	0.27907	0.106667	0.224138	0.309524	0.17284	0.098765	0.181818	0.13253	0.303797	0.236842	0.192308	0.271739	0.211765	0.036585	0.103896	0.26087	0.174419	0.089744	0.142857	0.2125	0.194805	0.185185	0.139535	0.223529	0.175	0.1125	0.21875	0.246914	0.225	0.177215	0.148148
D00443	0	0	0.125	0.159091	0.02439	0.148936	0.186047	0.136364	0.145833	0.071429	0.125	0.0625	0.072727	0.190476	0.086207	0.090909	0	0.017241	0.041667	0.150943	0.075	0.130435	0.069767	0.043478	0.153846	0.181818	0.020833	0.138889	0.127273	0.111111	0.166667	0.076923	0.093023	0.108696	0.06383	0.070175	0.095238	0.111111	0.136364	0.166667	0.086957	0.18	0.133333	0.102041	0.086957	0.123596	1	0.065217	0.133333	0.122449	0.06383	0.042553	0.102041	0.065217	0.190476	0.153846	0.076923	0.1	0.044444	0.073171	0.068966	0.122807	0.016393	0.12963	0.081081	0.157895	0.102564	0.177778	0	0.095238	0.086207	0.139535	0.15	0.083333	0.040541	0.073171	0.046512	0.207547	0.16	0.1	0.046154	0.019608	0.041667	0.06	0.06	0.037037	0.089286	0.085106	0.12766	0.035714	0.055556	0.105263	0.046154	0.046154	0	0.047619	0.152174	0.088889	0.082474	0.259259	0.078431	0	0.181818	0.222222	0.041667	0.211538	0.205128	0.15	0.485714	0.085106	0.148148	0.02381	0.071429	0.139535	0.054545	0.183673	0.243243	0.156863	0.061224	0	0.156863	0.045455	0.079365	0.067797	0.163636	0.075472	0.1875	0.130435	0.18	0.035088	0.087719	0.136364	0.05	0.046512	0.126984	0.066667	0.148148	0.050847	0.22449	0.137255	0.127273	0.093023	0.088889	0.196078	0.092593	0.083333	0.0625	0.12766	0.115385	0.192308	0.103448	0.084746	0.075472	0.106061	0.157895	0.047619	0.159091	0.056604	0.032258	0.069767	0.019608	0.046512	0.164179	0.169811	0.113402	0.02381	0	0.055556	0.104167	0.130435	0.061224	0.058824	0.142857	0.050847	0.170213	0.066667	0.020408	0.081633	0.0625	0.111111	0.093023	0.212766	0.04	0.122449	0.170213	0.150943	0.12766	0.090909	0.071429	0.241379	0.208333	0.25	0.0625	0.108108	0.020408	0.069565	0.081633	0.068182	0.113636	0	0.12963	0.083333	0.02	0.056338	0.016667	0.131579	0.04878	0.027778	0.017241	0	0.069767	0.057692	0.086957	0.255814	0.056604	0.050847	0.268293	0.021739	0.041667	0	0.191489	0.040816	0.214286
D00451	0.16	0.259259	0.097561	0.076923	0.32	0.097561	0.166667	0.171429	0.210526	0.241379	0.097561	0.235294	0.25	0.171429	0.285714	0.344828	0.214286	0.282051	0.413793	0.268293	0.172414	0.228571	0.321429	0.344828	0.173913	0.34375	0.25	0.066667	0.358974	0.214286	0.205128	0.269231	0.407407	0.4	0.28125	0.3	0.275862	0.326087	0.576923	0.146341	0.366667	0.219512	0.3125	0.216216	0.322581	0.166667	0.065217	1	0.235294	0.210526	0.366667	0.37931	0.285714	0.37931	0.322581	0.125	0.236842	0.314286	0.407407	0.346154	0.261905	0.25	0.204545	0.238095	0.192308	0.206897	0.259259	0.157895	0	0.15625	0.173913	0.212121	0.193548	0.30303	0.236364	0.166667	0.2	0.078431	0.195122	0.277778	0.255319	0.387097	0.245283	0.419355	0.375	0.305556	0.238095	0.354839	0.517241	0.441176	0.714286	0.102041	0.311111	0.311111	0.185185	0.295455	0.189189	0.333333	0.142857	0.072727	0.277778	0.206897	0.162162	0.236364	0.413793	0.148936	0.225806	0.22449	0.02381	0.235294	0.325	0.307692	0.333333	0.25	0.441176	0.195122	0.057143	0.136364	0.30303	0.1	0.219512	0.304348	0.18	0.227273	0.170213	0.170732	0.2	0.194444	0.162791	0.219512	0.081633	0.205882	0.269231	0.333333	0.265306	0.344828	0.261905	0.358974	0.186047	0.25641	0.177778	0.266667	0.176471	0.181818	0.219512	0.228571	0.272727	0.222222	0.195122	0.12766	0.195652	0.25	0.411765	0.207547	0.096154	0.325581	0.166667	0.146341	0.309524	0.37037	0.228571	0.333333	0.131148	0.12766	0.151163	0.133333	0.107143	0.333333	0.333333	0.228571	0.34375	0.285714	0.305556	0.325	0.314286	0.344828	0.322581	0.375	0.272727	0.322581	0.461538	0.142857	0.34375	0.352941	0.121951	0.268293	0.257143	0.3	0.307692	0.188679	0.113636	0.217391	0.255319	0.185185	0.151899	0.151515	0.294118	0.310345	0.212121	0.34375	0.181818	0.228571	0.4	0.222222	0.3	0	0.259259	0.203704	0.25	0.214286	0.37037	0.314286	0.242424	0.153846	0.236842	0.292683	0.194444	0.117647	0.375	0.25	0.305556	0.448276	0.2
D00454	0.148148	0.16129	0.044444	0.1	0.206897	0.068182	0.294118	0.264706	0.333333	0.266667	0.044444	0.375	0.181818	0.131579	0.4	0.171429	0.125	0.3	0.34375	0.317073	0.241379	0.607143	0.147059	0.28125	0.185714	0.216216	0.105263	0.133333	0.309524	0.177778	0.441176	0.25	0.176471	0.333333	0.264706	0.255814	0.3	0.3125	0.264706	0.065217	0.131579	0.368421	0.222222	0.205128	0.162162	0.177215	0.133333	0.235294	1	0.297297	0.34375	0.272727	0.566667	0.354839	0.30303	0.055556	0.484848	0.297297	0.25	0.321429	0.25	0.325581	0.25	0.317073	0.064516	0.193548	0.241379	0.314286	0	0.181818	0.4	0.555556	0.21875	0.216216	0.129032	0.233333	0.151515	0.075472	0.416667	0.333333	0.270833	0.25	0.133333	0.314286	0.314286	0.225	0.285714	0.128205	0.393939	0.307692	0.190476	0.056604	0.196078	0.173077	0.178571	0.156863	0.243243	0.166667	0.152941	0.12963	0.371429	0.233333	0.285714	0.22807	0.34375	0.191489	0.333333	0.319149	0.125	0.222222	0.25	0.2	0.225806	0.235294	0.275	0.342105	0.147059	0.268293	0.323529	0	0.405405	0.215686	0.297872	0.272727	0.295455	0.388889	0.470588	0.451613	0.444444	0.209302	0.037736	0.535714	0.25	0.225806	0.333333	0.205882	0.25	0.195652	0.358974	0.243902	0.309524	0.212121	0.354839	0.317073	0.444444	0.40625	0.333333	0.4375	0.159091	0.170213	0.14	0.325581	0.428571	0.245283	0.134615	0.204082	0.294118	0.195122	0.23913	0.21875	0.153846	0.225806	0.290909	0.1	0.16092	0.028571	0	0.25	0.179487	0.607143	0.153846	0.175	0.53125	0.222222	0.297297	0.171429	0.228571	0.314286	0.157895	0.387097	0.290323	0.190476	0.25	0.454545	0.090909	0.148936	0.243243	0.205882	0.261905	0.25	0.108696	0.288889	0.244898	0.307692	0.148148	0.137255	0.210526	0.142857	0.5	0.184211	0.317073	0.363636	0.257143	0.152542	0.2	0.058824	0.241379	0.218182	0.238095	0.16129	0.21875	0.230769	0.482759	0.205128	0.225	0.25	0.285714	0.025641	0.192982	0.209302	0.441176	0.222222	0.294118
D00465	0.166667	0.176471	0.186047	0.116279	0.21875	0.214286	0.411765	0.46875	0.3	0.135135	0.186047	0.2	0.12	0.305556	0.276596	0.285714	0.212121	0.217391	0.236842	0.288889	0.176471	0.25641	0.162162	0.25	0.26087	0.289474	0.095238	0.225806	0.282609	0.357143	0.292683	0.114286	0.257143	0.297297	0.305556	0.208333	0.194444	0.288462	0.236842	0.232558	0.175	0.244444	0.333333	0.275	0.146341	0.168675	0.122449	0.210526	0.297297	1	0.205128	0.277778	0.307692	0.210526	0.342857	0.105263	0.325	0.268293	0.257143	0.171429	0.204082	0.386364	0.156863	0.288889	0.193548	0.242424	0.111111	0.515152	0.03125	0.194444	0.25	0.277778	0.264706	0.324324	0.15625	0.171429	0.135135	0.12963	0.222222	0.268293	0.160714	0.225	0.16129	0.219512	0.282051	0.177778	0.288889	0.170732	0.315789	0.222222	0.173913	0.153846	0.160714	0.226415	0.186441	0.166667	0.428571	0.243243	0.159091	0.203704	0.268293	0.108108	0.4	0.193548	0.205128	0.2	0.333333	0.32	0.195122	0.170732	0.282609	0.212121	0.2	0.210526	0.222222	0.27907	0.162162	0.365854	0.289474	0.054054	0.217391	0.157895	0.160714	0.176471	0.326087	0.255814	0.255814	0.289474	0.217391	0.166667	0.156863	0.27027	0.3	0.235294	0.214286	0.25	0.255319	0.18	0.23913	0.27907	0.255319	0.1	0.210526	0.288889	0.272727	0.289474	0.142857	0.282051	0.375	0.156863	0.297872	0.244898	0.285714	0.272727	0.145455	0.166667	0.5	0.152174	0.196078	0.264706	0.166667	0.235294	0.171875	0.134615	0.153846	0.081081	0.057143	0.255814	0.25	0.25641	0.25641	0.275	0.358974	0.18	0.268293	0.285714	0.205128	0.219512	0.230769	0.305556	0.222222	0.173913	0.25641	0.333333	0.238095	0.288889	0.315789	0.125	0.266667	0.210526	0.27907	0.265306	0.181818	0.310345	0.114943	0.132075	0.315789	0.157895	0.314286	0.166667	0.26087	0.4	0.230769	0.180328	0.183673	0.081081	0.111111	0.163934	0.217391	0.111111	0.228571	0.333333	0.27027	0.214286	0.152174	0.204082	0.25641	0.128205	0.142857	0.244444	0.394737	0.2	0.230769
D00480	0.153846	0.25	0.069767	0.075	0.307692	0.069767	0.194444	0.2	0.305556	0.321429	0.069767	0.387097	0.243902	0.135135	0.309524	0.25	0.25	0.416667	0.68	0.325	0.206897	0.419355	0.151515	0.538462	0.223881	0.222222	0.108108	0.03125	0.285714	0.209302	0.333333	0.214286	0.21875	0.72	0.4	0.358974	0.357143	0.291667	0.3125	0.090909	0.235294	0.243902	0.264706	0.243243	0.235294	0.194805	0.06383	0.366667	0.34375	0.205128	1	0.464286	0.483871	0.952381	0.272727	0.15625	0.411765	0.305556	0.344828	0.384615	0.384615	0.365854	0.317073	0.292683	0.185185	0.16129	0.25	0.216216	0.076923	0.225806	0.27907	0.413793	0.151515	0.257143	0.210526	0.2	0.193548	0.018182	0.282051	0.27027	0.304348	0.419355	0.218182	0.451613	0.451613	0.411765	0.325	0.264706	0.285714	0.388889	0.289474	0.057692	0.304348	0.276596	0.25	0.208333	0.25	0.28125	0.154762	0.090909	0.305556	0.285714	0.189189	0.189655	0.68	0.122449	0.181818	0.270833	0.023256	0.228571	0.285714	0.346154	0.37037	0.28125	0.515152	0.315789	0.055556	0.275	0.76	0.096774	0.307692	0.297872	0.304348	0.617647	0.272727	0.324324	0.4	0.517241	0.275	0.275	0.058824	0.5	0.36	0.37037	0.26	0.333333	0.2	0.317073	0.238095	0.25	0.317073	0.21875	0.464286	0.292683	0.342105	0.419355	0.30303	0.551724	0.190476	0.125	0.191489	0.333333	0.361111	0.226415	0.09434	0.318182	0.228571	0.2	0.272727	0.310345	0.222222	0.37037	0.272727	0.038462	0.176471	0.09375	0.103448	0.441176	0.25	0.419355	0.222222	0.243243	0.5	0.35	0.27027	0.25	0.3125	0.730769	0.228571	0.5	0.392857	0.139535	0.419355	0.516129	0.093023	0.177778	0.216216	0.25	0.405405	0.207547	0.086957	0.266667	0.395349	0.178571	0.210526	0.15	0.25	0.181818	0.413793	0.294118	0.292683	0.375	0.387097	0.218182	0.292683	0	0.206897	0.346939	0.275	0.206897	0.310345	0.516129	0.555556	0.15	0.230769	0.35	0.157895	0.054054	0.288462	0.307692	0.371429	0.264706	0.194444
D00483	0.208333	0.259259	0.097561	0.05	0.375	0.097561	0.2	0.205882	0.314286	0.285714	0.097561	0.3125	0.190476	0.171429	0.285714	0.56	0.307692	0.428571	0.464286	0.3	0.214286	0.30303	0.193548	0.444444	0.191176	0.264706	0.111111	0.066667	0.261905	0.307692	0.236842	0.222222	0.310345	0.448276	0.322581	0.368421	0.321429	0.244898	0.366667	0.119048	0.242424	0.219512	0.5	0.216216	0.205882	0.166667	0.042553	0.37931	0.272727	0.277778	0.464286	1	0.363636	0.428571	0.28125	0.125	0.342857	0.314286	0.809524	0.346154	0.325	0.309524	0.261905	0.3	0.148148	0.166667	0.214286	0.257143	0.08	0.193548	0.255814	0.290323	0.193548	0.535714	0.307692	0.25	0.285714	0.057692	0.25641	0.277778	0.282609	0.482759	0.294118	0.375	0.419355	0.342857	0.3	0.272727	0.333333	0.324324	0.297297	0.102041	0.282609	0.282609	0.254902	0.266667	0.257143	0.333333	0.129412	0.092593	0.277778	0.25	0.194444	0.214286	0.413793	0.173913	0.225806	0.276596	0.04878	0.235294	0.292683	0.416667	0.384615	0.25	0.4	0.289474	0.057143	0.25	0.433333	0.137931	0.282051	0.304348	0.255319	0.317073	0.195652	0.263158	0.297297	0.264706	0.219512	0.282051	0.081633	0.322581	0.434783	0.565217	0.24	0.56	0.261905	0.292683	0.214286	0.289474	0.232558	0.1875	0.290323	0.238095	0.282051	0.34375	0.3125	0.333333	0.225	0.104167	0.309524	0.375	0.333333	0.254902	0.14	0.325581	0.272727	0.27027	0.25	0.423077	0.264706	0.565217	0.189655	0.06	0.151163	0.096774	0.148148	0.371429	0.466667	0.30303	0.482759	0.323529	0.342857	0.292683	0.352941	0.56	0.413793	0.375	0.448276	0.366667	0.52	0.116279	0.433333	0.314286	0.121951	0.238095	0.294118	0.21875	0.342105	0.235294	0.113636	0.244444	0.311111	0.230769	0.213333	0.14	0.517241	0.225806	0.290323	0.34375	0.209302	0.34375	0.448276	0.245283	0.333333	0	0.214286	0.27451	0.25	0.259259	0.423077	0.352941	0.322581	0.184211	0.236842	0.358974	0.228571	0.085714	0.2	0.315789	0.342857	0.4	0.2
D00493	0.133333	0.181818	0.111111	0.068182	0.266667	0.136364	0.236842	0.277778	0.545455	0.322581	0.111111	0.424242	0.222222	0.179487	0.552632	0.222222	0.258065	0.341463	0.703704	0.461538	0.258065	0.714286	0.166667	0.375	0.228571	0.297297	0.125	0.193548	0.45	0.217391	0.529412	0.1875	0.228571	0.424242	0.314286	0.325581	0.272727	0.346939	0.314286	0.106383	0.179487	0.410256	0.236842	0.162791	0.15	0.185185	0.102041	0.285714	0.566667	0.307692	0.483871	0.363636	1	0.451613	0.314286	0.078947	0.857143	0.342105	0.264706	0.290323	0.318182	0.463415	0.26087	0.390244	0.125	0.176471	0.181818	0.289474	0.032258	0.235294	0.512821	0.5	0.235294	0.263158	0.196721	0.25	0.171429	0.111111	0.384615	0.307692	0.28	0.371429	0.20339	0.361111	0.4	0.368421	0.425	0.175	0.441176	0.35	0.232558	0.092593	0.28	0.230769	0.277778	0.192308	0.25641	0.25	0.188235	0.142857	0.342105	0.25	0.333333	0.216667	0.586207	0.229167	0.34375	0.354167	0.116279	0.205128	0.26087	0.258065	0.205882	0.25	0.384615	0.542857	0.105263	0.309524	0.548387	0.117647	0.571429	0.27451	0.306122	0.340909	0.395349	0.394737	0.558824	0.6	0.410256	0.25	0.09434	0.586207	0.225806	0.242424	0.367347	0.257143	0.26087	0.208333	0.4	0.285714	0.414634	0.162162	0.40625	0.390244	0.617647	0.5	0.27027	0.633333	0.2	0.16	0.2	0.395349	0.472222	0.326923	0.127273	0.291667	0.27027	0.209302	0.276596	0.235294	0.2	0.242424	0.321429	0.137255	0.168539	0.114286	0.125	0.292683	0.225	0.714286	0.2	0.190476	0.793103	0.348837	0.307692	0.222222	0.352941	0.484848	0.175	0.586207	0.34375	0.177778	0.371429	0.645161	0.133333	0.212766	0.361111	0.189189	0.365854	0.236364	0.148936	0.386364	0.422222	0.275862	0.156627	0.15534	0.25641	0.194444	0.551724	0.333333	0.390244	0.548387	0.382353	0.224138	0.295455	0.054054	0.21875	0.372549	0.309524	0.181818	0.235294	0.307692	0.703704	0.25	0.268293	0.318182	0.263158	0.102564	0.245614	0.341463	0.485714	0.305556	0.342857
D00494	0.16	0.259259	0.071429	0.076923	0.32	0.071429	0.2	0.205882	0.277778	0.333333	0.071429	0.354839	0.25	0.108108	0.285714	0.258065	0.214286	0.428571	0.64	0.3	0.172414	0.387097	0.15625	0.56	0.208955	0.228571	0.111111	0.032258	0.261905	0.214286	0.305556	0.222222	0.225806	0.75	0.413793	0.368421	0.37037	0.297872	0.322581	0.093023	0.242424	0.219512	0.272727	0.25	0.242424	0.197368	0.065217	0.37931	0.354839	0.210526	0.952381	0.428571	0.451613	1	0.28125	0.16129	0.382353	0.314286	0.357143	0.4	0.358974	0.375	0.325	0.3	0.148148	0.166667	0.259259	0.189189	0.038462	0.193548	0.285714	0.428571	0.15625	0.228571	0.214286	0.166667	0.16129	0.018519	0.25641	0.243243	0.311111	0.387097	0.222222	0.466667	0.466667	0.382353	0.3	0.235294	0.257143	0.4	0.297297	0.058824	0.311111	0.282609	0.254902	0.212766	0.222222	0.25	0.142857	0.072727	0.314286	0.25	0.194444	0.192982	0.64	0.125	0.1875	0.276596	0.02381	0.2	0.292683	0.307692	0.333333	0.25	0.484848	0.289474	0.057143	0.25	0.72	0.064516	0.282051	0.304348	0.282609	0.588235	0.27907	0.333333	0.371429	0.535714	0.282051	0.282051	0.06	0.464286	0.32	0.333333	0.265306	0.3	0.204545	0.325	0.214286	0.225	0.292683	0.225806	0.428571	0.268293	0.315789	0.387097	0.3125	0.517241	0.195122	0.12766	0.170213	0.309524	0.333333	0.207547	0.096154	0.325581	0.2	0.175	0.27907	0.321429	0.228571	0.333333	0.254545	0.039216	0.178571	0.096774	0.068966	0.454545	0.257143	0.387097	0.228571	0.25	0.516129	0.358974	0.277778	0.258065	0.322581	0.76	0.235294	0.518519	0.407407	0.142857	0.433333	0.533333	0.095238	0.181818	0.189189	0.258065	0.378378	0.211538	0.088889	0.244444	0.372093	0.185185	0.213333	0.151515	0.222222	0.151515	0.428571	0.264706	0.3	0.387097	0.4	0.222222	0.3	0	0.214286	0.326531	0.282051	0.172414	0.321429	0.533333	0.576923	0.153846	0.236842	0.358974	0.162162	0.055556	0.294118	0.315789	0.382353	0.272727	0.166667
D00498	0.153846	0.206897	0.179487	0.228571	0.307692	0.210526	0.34375	0.3125	0.27027	0.193548	0.15	0.228571	0.186047	0.272727	0.222222	0.25	0.206897	0.186047	0.272727	0.292683	0.206897	0.294118	0.1875	0.212121	0.188406	0.419355	0.138889	0.137931	0.255814	0.3	0.263158	0.172414	0.21875	0.30303	0.2	0.204545	0.1875	0.265306	0.3125	0.230769	0.235294	0.275	0.387097	0.243243	0.2	0.135802	0.190476	0.322581	0.30303	0.342857	0.272727	0.28125	0.314286	0.28125	1	0.15625	0.263158	0.305556	0.3	0.241379	0.2	0.302326	0.148936	0.232558	0.142857	0.285714	0.206897	0.323529	0	0.225806	0.195652	0.322581	0.266667	0.294118	0.169492	0.2	0.193548	0.142857	0.25	0.27027	0.176471	0.222222	0.175439	0.25	0.285714	0.2	0.261905	0.228571	0.323529	0.219512	0.25641	0.170213	0.22449	0.22449	0.12069	0.208333	0.323529	0.28125	0.154762	0.25	0.236842	0.2	0.333333	0.232143	0.3125	0.341463	0.56	0.244898	0.222222	0.228571	0.35	0.296296	0.321429	0.366667	0.25	0.25	0.151515	0.214286	0.257143	0.0625	0.275	0.22	0.176471	0.222222	0.217391	0.25641	0.25641	0.257143	0.243902	0.133333	0.148936	0.3125	0.259259	0.321429	0.26	0.37931	0.255814	0.2	0.268293	0.315789	0.227273	0.181818	0.242424	0.261905	0.243902	0.294118	0.228571	0.25	0.282051	0.173913	0.272727	0.244444	0.289474	0.203704	0.183673	0.234043	0.34375	0.170732	0.191489	0.357143	0.222222	0.321429	0.147541	0.125	0.149425	0.060606	0.032258	0.195122	0.323529	0.294118	0.294118	0.314286	0.333333	0.255814	0.305556	0.290323	0.235294	0.323529	0.264706	0.3125	0.3	0.225	0.257143	0.342857	0.236842	0.261905	0.285714	0.25	0.209302	0.254902	0.25	0.295455	0.176471	0.269231	0.108434	0.105769	0.285714	0.181818	0.28125	0.157895	0.232558	0.294118	0.228571	0.175439	0.177778	0.166667	0.166667	0.157895	0.186047	0.166667	0.310345	0.236842	0.272727	0.393939	0.2	0.227273	0.375	0.054054	0.196429	0.159091	0.297297	0.30303	0.30303
